InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5570866,5570866,GO:0004693,IEA,enables,cyclin-dependent protein serine/threonine kinase activity,30032202,Function
LOC5570866,5570866,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5570866,5570866,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570866,5570866,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570866,5570866,GO:0006468,IEA,involved_in,protein phosphorylation,22301074|30032202,Process
LOC5570866,5570866,GO:0007409,IEA,involved_in,axonogenesis,30032202,Process
LOC5570866,5570866,GO:0048489,IEA,involved_in,synaptic vesicle transport,30032202,Process
LOC5570866,5570866,GO:0051402,IEA,involved_in,neuron apoptotic process,30032202,Process
LOC5570867,5570867,GO:0001664,IEA,enables,G protein-coupled receptor binding,30032202,Function
LOC5570867,5570867,GO:0003924,IEA,enables,GTPase activity,22301074|30032202,Function
LOC5570867,5570867,GO:0005525,IEA,enables,GTP binding,22301074,Function
LOC5570867,5570867,GO:0005834,IEA,part_of,heterotrimeric G-protein complex,30032202,Component
LOC5570867,5570867,GO:0007188,IEA,involved_in,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,22301074|30032202,Process
LOC5570867,5570867,GO:0031683,IEA,enables,G-protein beta/gamma-subunit complex binding,22301074|30032202,Function
LOC5570868,5570868,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570868,5570868,GO:0006355,IEA,involved_in,regulation of DNA-templated transcription,22301074|30032202,Process
LOC5570869,5570869,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570869,5570869,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570869,5570869,GO:0007010,IEA,involved_in,cytoskeleton organization,30032202,Process
LOC5570869,5570869,GO:0007166,IEA,involved_in,cell surface receptor signaling pathway,30032202,Process
LOC5570872,5570872,GO:0004497,IEA,enables,monooxygenase activity,22301074,Function
LOC5570872,5570872,GO:0005506,IEA,enables,iron ion binding,22301074,Function
LOC5570872,5570872,GO:0016705,IEA,enables,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",22301074,Function
LOC5570872,5570872,GO:0020037,IEA,enables,heme binding,22301074,Function
LOC5570876,5570876,GO:0000398,IEA,involved_in,"mRNA splicing, via spliceosome",30032202,Process
LOC5570876,5570876,GO:0061632,IEA,enables,RNA lariat debranching enzyme activator activity,30032202,Function
LOC5570876,5570876,GO:0071014,IEA,part_of,post-mRNA release spliceosomal complex,30032202,Component
LOC5570877,5570877,GO:0000139,IEA,located_in,Golgi membrane,30032202,Component
LOC5570877,5570877,GO:0005459,IEA,enables,UDP-galactose transmembrane transporter activity,30032202,Function
LOC5570877,5570877,GO:0005460,IEA,enables,UDP-glucose transmembrane transporter activity,30032202,Function
LOC5570877,5570877,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5570877,5570877,GO:0072334,IEA,involved_in,UDP-galactose transmembrane transport,30032202,Process
LOC5570878,5570878,GO:0000977,IEA,enables,RNA polymerase II transcription regulatory region sequence-specific DNA binding,30032202,Function
LOC5570878,5570878,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5570878,5570878,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5570878,5570878,GO:0032502,IEA,involved_in,developmental process,30032202,Process
LOC5570878,5570878,GO:0046983,IEA,enables,protein dimerization activity,22301074,Function
LOC5570879,5570879,GO:0008080,IEA,enables,N-acetyltransferase activity,30032202,Function
LOC5570880,5570880,GO:0005096,IEA,enables,GTPase activator activity,30032202,Function
LOC5570881,5570881,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570881,5570881,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5570881,5570881,GO:0031491,IEA,enables,nucleosome binding,30032202,Function
LOC5570881,5570881,GO:0042393,IEA,enables,histone binding,30032202,Function
LOC5570882,5570882,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570882,5570882,GO:0016805,IEA,enables,dipeptidase activity,22301074|30032202,Function
LOC5570882,5570882,GO:0070004,IEA,enables,cysteine-type exopeptidase activity,22301074|30032202,Function
LOC5570883,5570883,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570884,5570884,GO:0005000,IEA,enables,vasopressin receptor activity,22301074,Function
LOC5570884,5570884,GO:0007186,IEA,involved_in,G protein-coupled receptor signaling pathway,22301074,Process
LOC5570884,5570884,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5570885,5570885,GO:0005000,IEA,enables,vasopressin receptor activity,22301074,Function
LOC5570885,5570885,GO:0007186,IEA,involved_in,G protein-coupled receptor signaling pathway,22301074,Process
LOC5570885,5570885,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5570890,5570890,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5570890,5570890,GO:0010349,IEA,enables,L-galactose dehydrogenase activity,22301074,Function
LOC5570891,5570891,GO:0007155,IEA,involved_in,cell adhesion,30032202,Process
LOC5570891,5570891,GO:0030198,IEA,involved_in,extracellular matrix organization,30032202,Process
LOC5570891,5570891,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5570891,5570891,GO:0050839,IEA,enables,cell adhesion molecule binding,30032202,Function
LOC5570893,5570893,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5570893,5570893,GO:0004712,IEA,enables,protein serine/threonine/tyrosine kinase activity,22301074,Function
LOC5570893,5570893,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5570893,5570893,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570893,5570893,GO:0018105,IEA,involved_in,peptidyl-serine phosphorylation,30032202,Process
LOC5570893,5570893,GO:0018107,IEA,involved_in,peptidyl-threonine phosphorylation,30032202,Process
LOC5570895,5570895,GO:0003676,IEA,enables,nucleic acid binding,22301074,Function
LOC5570895,5570895,GO:0005634,IEA,located_in,nucleus,22301074|30032202,Component
LOC5570895,5570895,GO:0006351,IEA,involved_in,DNA-templated transcription,22301074|30032202,Process
LOC5570895,5570895,GO:0006368,IEA,involved_in,transcription elongation by RNA polymerase II,22301074,Process
LOC5570895,5570895,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5570897,5570897,GO:0005604,IEA,located_in,basement membrane,30032202,Component
LOC5570897,5570897,GO:0007411,IEA,involved_in,axon guidance,30032202,Process
LOC5570898,5570898,GO:0004348,IEA,enables,glucosylceramidase activity,22301074,Function
LOC5570898,5570898,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5570898,5570898,GO:0006680,IEA,involved_in,glucosylceramide catabolic process,22301074,Process
LOC5570898,5570898,GO:0008422,IEA,enables,beta-glucosidase activity,30032202,Function
LOC5570898,5570898,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5570899,5570899,GO:0007155,IEA,involved_in,cell adhesion,30032202,Process
LOC5570899,5570899,GO:0030198,IEA,involved_in,extracellular matrix organization,30032202,Process
LOC5570899,5570899,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5570899,5570899,GO:0050839,IEA,enables,cell adhesion molecule binding,30032202,Function
LOC5570902,5570902,GO:0005868,IEA,part_of,cytoplasmic dynein complex,30032202,Component
LOC5570902,5570902,GO:0005930,IEA,located_in,axoneme,30032202,Component
LOC5570902,5570902,GO:0035721,IEA,involved_in,intraciliary retrograde transport,30032202,Process
LOC5570902,5570902,GO:0035735,IEA,involved_in,intraciliary transport involved in cilium assembly,30032202,Process
LOC5570902,5570902,GO:0036064,IEA,located_in,ciliary basal body,30032202,Component
LOC5570902,5570902,GO:0045504,IEA,enables,dynein heavy chain binding,30032202,Function
LOC5570903,5570903,GO:0005179,IEA,enables,hormone activity,22301074|30032202,Function
LOC5570903,5570903,GO:0005576,IEA,located_in,extracellular region,22301074|30032202,Component
LOC5570903,5570903,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570903,5570903,GO:0007186,IEA,involved_in,G protein-coupled receptor signaling pathway,30032202,Process
LOC5570904,5570904,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5570904,5570904,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5570905,5570905,GO:0004115,IEA,enables,"3',5'-cyclic-AMP phosphodiesterase activity",30032202,Function
LOC5570905,5570905,GO:0004118,IEA,enables,"3',5'-cGMP-stimulated cyclic-nucleotide phosphodiesterase activity",30032202,Function
LOC5570905,5570905,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570905,5570905,GO:0005741,IEA,located_in,mitochondrial outer membrane,30032202,Component
LOC5570905,5570905,GO:0005743,IEA,located_in,mitochondrial inner membrane,30032202,Component
LOC5570905,5570905,GO:0005759,IEA,located_in,mitochondrial matrix,30032202,Component
LOC5570905,5570905,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5570905,5570905,GO:0010628,IEA,involved_in,positive regulation of gene expression,30032202,Process
LOC5570905,5570905,GO:0010754,IEA,involved_in,negative regulation of receptor guanylyl cyclase signaling pathway,30032202,Process
LOC5570905,5570905,GO:0010821,IEA,involved_in,regulation of mitochondrion organization,30032202,Process
LOC5570905,5570905,GO:0042803,IEA,enables,protein homodimerization activity,30032202,Function
LOC5570905,5570905,GO:0046069,IEA,involved_in,cGMP catabolic process,30032202,Process
LOC5570905,5570905,GO:0047555,IEA,enables,"3',5'-cyclic-GMP phosphodiesterase activity",30032202,Function
LOC5570905,5570905,GO:0048471,IEA,located_in,perinuclear region of cytoplasm,30032202,Component
LOC5570905,5570905,GO:0097060,IEA,located_in,synaptic membrane,30032202,Component
LOC5570907,5570907,GO:0000287,IEA,enables,magnesium ion binding,22301074,Function
LOC5570907,5570907,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5570907,5570907,GO:0006166,IEA,involved_in,purine ribonucleoside salvage,30032202,Process
LOC5570907,5570907,GO:0008973,IEA,enables,phosphopentomutase activity,30032202,Function
LOC5570908,5570908,GO:0008289,IEA,enables,lipid binding,22301074,Function
LOC5570910,5570910,GO:0007270,IEA,involved_in,neuron-neuron synaptic transmission,30032202,Process
LOC5570910,5570910,GO:0007274,IEA,involved_in,neuromuscular synaptic transmission,30032202,Process
LOC5570910,5570910,GO:0042734,IEA,located_in,presynaptic membrane,30032202,Component
LOC5570910,5570910,GO:0070073,IEA,involved_in,clustering of voltage-gated calcium channels,30032202,Process
LOC5570911,5570911,GO:0003998,IEA,enables,acylphosphatase activity,22301074|30032202,Function
LOC5570912,5570912,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570912,5570912,GO:0007169,IEA,involved_in,cell surface receptor protein tyrosine kinase signaling pathway,30032202,Process
LOC5570913,5570913,GO:0000055,IEA,involved_in,ribosomal large subunit export from nucleus,30032202,Process
LOC5570913,5570913,GO:0000056,IEA,involved_in,ribosomal small subunit export from nucleus,30032202,Process
LOC5570913,5570913,GO:0005049,IEA,enables,nuclear export signal receptor activity,22301074|30032202,Function
LOC5570913,5570913,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570913,5570913,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570913,5570913,GO:0006611,IEA,involved_in,protein export from nucleus,30032202,Process
LOC5570913,5570913,GO:0031267,IEA,enables,small GTPase binding,22301074,Function
LOC5570914,5570914,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5570914,5570914,GO:0006783,IEA,involved_in,heme biosynthetic process,22301074|30032202,Process
LOC5570914,5570914,GO:0008495,IEA,enables,protoheme IX farnesyltransferase activity,22301074|30032202,Function
LOC5570914,5570914,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5570915,5570915,GO:0005634,IEA,located_in,nucleus,22301074|30032202,Component
LOC5570915,5570915,GO:0005732,IEA,part_of,sno(s)RNA-containing ribonucleoprotein complex,22301074|30032202,Component
LOC5570915,5570915,GO:0006364,IEA,involved_in,rRNA processing,22301074|30032202,Process
LOC5570915,5570915,GO:0032040,IEA,part_of,small-subunit processome,30032202,Component
LOC5570915,5570915,GO:0034457,IEA,part_of,Mpp10 complex,22301074|30032202,Component
LOC5570916,5570916,GO:0005737,IEA,located_in,cytoplasm,22301074|30032202,Component
LOC5570916,5570916,GO:0016226,IEA,involved_in,iron-sulfur cluster assembly,22301074|30032202,Process
LOC5570916,5570916,GO:0051536,IEA,enables,iron-sulfur cluster binding,22301074|30032202,Function
LOC5570917,5570917,GO:0004307,IEA,enables,ethanolaminephosphotransferase activity,30032202,Function
LOC5570917,5570917,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5570917,5570917,GO:0005794,IEA,located_in,Golgi apparatus,30032202,Component
LOC5570917,5570917,GO:0006646,IEA,involved_in,phosphatidylethanolamine biosynthetic process,30032202,Process
LOC5570920,5570920,GO:0003796,IEA,enables,lysozyme activity,22301074|30032202,Function
LOC5570922,5570922,GO:0006814,IEA,involved_in,sodium ion transport,22301074,Process
LOC5570922,5570922,GO:0006885,IEA,involved_in,regulation of pH,22301074,Process
LOC5570922,5570922,GO:0015385,IEA,enables,sodium:proton antiporter activity,22301074|30032202,Function
LOC5570922,5570922,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5570922,5570922,GO:1902600,IEA,involved_in,proton transmembrane transport,22301074|30032202,Process
LOC5570923,5570923,GO:0005509,IEA,enables,calcium ion binding,22301074,Function
LOC5570923,5570923,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570923,5570923,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5570923,5570923,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5570923,5570923,GO:0005905,IEA,located_in,clathrin-coated pit,30032202,Component
LOC5570923,5570923,GO:0016197,IEA,involved_in,endosomal transport,30032202,Process
LOC5570923,5570923,GO:0042734,IEA,located_in,presynaptic membrane,30032202,Component
LOC5570923,5570923,GO:0060090,IEA,enables,molecular adaptor activity,30032202,Function
LOC5570923,5570923,GO:0097708,IEA,located_in,intracellular vesicle,30032202,Component
LOC5570923,5570923,GO:0150007,IEA,involved_in,clathrin-dependent synaptic vesicle endocytosis,30032202,Process
LOC5570924,5570924,GO:0000423,IEA,involved_in,mitophagy,30032202,Process
LOC5570924,5570924,GO:0005080,IEA,enables,protein kinase C binding,30032202,Function
LOC5570924,5570924,GO:0007032,IEA,involved_in,endosome organization,30032202,Process
LOC5570924,5570924,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5570924,5570924,GO:0016235,IEA,located_in,aggresome,30032202,Component
LOC5570924,5570924,GO:0035973,IEA,involved_in,aggrephagy,30032202,Process
LOC5570924,5570924,GO:0044753,IEA,located_in,amphisome,30032202,Component
LOC5570924,5570924,GO:0070530,IEA,enables,K63-linked polyubiquitin modification-dependent protein binding,30032202,Function
LOC5570925,5570925,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",22301074|30032202,Function
LOC5570925,5570925,GO:0000987,IEA,enables,cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5570925,5570925,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570925,5570925,GO:0007409,IEA,involved_in,axonogenesis,30032202,Process
LOC5570925,5570925,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,30032202,Process
LOC5570925,5570925,GO:0048665,IEA,involved_in,neuron fate specification,30032202,Process
LOC5570928,5570928,GO:0000938,IEA,part_of,GARP complex,30032202,Component
LOC5570928,5570928,GO:0006896,IEA,involved_in,Golgi to vacuole transport,30032202,Process
LOC5570928,5570928,GO:0019905,IEA,enables,syntaxin binding,30032202,Function
LOC5570928,5570928,GO:0042147,IEA,involved_in,"retrograde transport, endosome to Golgi",22301074|30032202,Process
LOC5570929,5570929,GO:0005096,IEA,enables,GTPase activator activity,30032202,Function
LOC5570929,5570929,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5570929,5570929,GO:0006888,IEA,involved_in,endoplasmic reticulum to Golgi vesicle-mediated transport,30032202,Process
LOC5570929,5570929,GO:0043547,IEA,involved_in,positive regulation of GTPase activity,30032202,Process
LOC5570930,5570930,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5570930,5570930,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5570930,5570930,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5570930,5570930,GO:0140359,IEA,enables,ABC-type transporter activity,22301074,Function
LOC5570931,5570931,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5570931,5570931,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570932,5570932,GO:0000266,IEA,involved_in,mitochondrial fission,22301074|30032202,Process
LOC5570932,5570932,GO:0000422,IEA,involved_in,autophagy of mitochondrion,30032202,Process
LOC5570932,5570932,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570932,5570932,GO:0005741,IEA,located_in,mitochondrial outer membrane,30032202,Component
LOC5570932,5570932,GO:0005778,IEA,located_in,peroxisomal membrane,30032202,Component
LOC5570932,5570932,GO:0016559,IEA,involved_in,peroxisome fission,30032202,Process
LOC5570932,5570932,GO:0043653,IEA,involved_in,mitochondrial fragmentation involved in apoptotic process,30032202,Process
LOC5570936,5570936,GO:0003924,IEA,enables,GTPase activity,22301074,Function
LOC5570936,5570936,GO:0005525,IEA,enables,GTP binding,22301074,Function
LOC5570936,5570936,GO:0005764,IEA,located_in,lysosome,30032202,Component
LOC5570936,5570936,GO:0005770,IEA,located_in,late endosome,30032202,Component
LOC5570936,5570936,GO:0042147,IEA,involved_in,"retrograde transport, endosome to Golgi",30032202,Process
LOC5570936,5570936,GO:0045335,IEA,located_in,phagocytic vesicle,30032202,Component
LOC5570937,5570937,GO:0007015,IEA,involved_in,actin filament organization,30032202,Process
LOC5570937,5570937,GO:0015629,IEA,located_in,actin cytoskeleton,30032202,Component
LOC5570937,5570937,GO:0051015,IEA,enables,actin filament binding,30032202,Function
LOC5570939,5570939,GO:0003824,IEA,enables,catalytic activity,22301074,Function
LOC5570939,5570939,GO:0005811,IEA,located_in,lipid droplet,30032202,Component
LOC5570941,5570941,GO:0000209,IEA,involved_in,protein polyubiquitination,30032202,Process
LOC5570941,5570941,GO:0006513,IEA,involved_in,protein monoubiquitination,30032202,Process
LOC5570941,5570941,GO:0046872,IEA,enables,metal ion binding,22301074,Function
LOC5570941,5570941,GO:0061630,IEA,enables,ubiquitin protein ligase activity,30032202,Function
LOC5570942,5570942,GO:0005815,IEA,located_in,microtubule organizing center,30032202,Component
LOC5570942,5570942,GO:0005881,IEA,located_in,cytoplasmic microtubule,30032202,Component
LOC5570942,5570942,GO:0031110,IEA,involved_in,regulation of microtubule polymerization or depolymerization,30032202,Process
LOC5570942,5570942,GO:0035371,IEA,located_in,microtubule plus-end,30032202,Component
LOC5570942,5570942,GO:0051010,IEA,enables,microtubule plus-end binding,30032202,Function
LOC5570942,5570942,GO:0051225,IEA,involved_in,spindle assembly,30032202,Process
LOC5570942,5570942,GO:0051233,IEA,located_in,spindle midzone,30032202,Component
LOC5570942,5570942,GO:1904825,IEA,involved_in,protein localization to microtubule plus-end,30032202,Process
LOC5570943,5570943,GO:0009897,IEA,located_in,external side of plasma membrane,30032202,Component
LOC5570943,5570943,GO:0030246,IEA,enables,carbohydrate binding,30032202,Function
LOC5570943,5570943,GO:0044419,IEA,involved_in,biological process involved in interspecies interaction between organisms,30032202,Process
LOC5570947,5570947,GO:0005874,IEA,located_in,microtubule,22301074,Component
LOC5570947,5570947,GO:0019799,IEA,enables,tubulin N-acetyltransferase activity,22301074|30032202,Function
LOC5570947,5570947,GO:0071929,IEA,involved_in,alpha-tubulin acetylation,22301074|30032202,Process
LOC5570950,5570950,GO:0001729,IEA,enables,ceramide kinase activity,30032202,Function
LOC5570950,5570950,GO:0004143,IEA,enables,ATP-dependent diacylglycerol kinase activity,30032202,Function
LOC5570950,5570950,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5570950,5570950,GO:0042721,IEA,part_of,TIM22 mitochondrial import inner membrane insertion complex,30032202,Component
LOC5570950,5570950,GO:0045039,IEA,involved_in,protein insertion into mitochondrial inner membrane,30032202,Process
LOC5570950,5570950,GO:0046513,IEA,involved_in,ceramide biosynthetic process,30032202,Process
LOC5570950,5570950,GO:0047620,IEA,enables,acylglycerol kinase activity,30032202,Function
LOC5570951,5570951,GO:0042392,IEA,enables,sphingosine-1-phosphate phosphatase activity,30032202,Function
LOC5570952,5570952,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570952,5570952,GO:0005737,IEA,located_in,cytoplasm,22301074|30032202,Component
LOC5570952,5570952,GO:0031386,IEA,enables,protein tag activity,30032202,Function
LOC5570952,5570952,GO:0032447,IEA,involved_in,protein urmylation,30032202,Process
LOC5570952,5570952,GO:0034227,IEA,involved_in,tRNA thio-modification,22301074|30032202,Process
LOC5570954,5570954,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570954,5570954,GO:0030695,IEA,enables,GTPase regulator activity,22301074,Function
LOC5570957,5570957,GO:0005042,IEA,enables,netrin receptor activity,30032202,Function
LOC5570957,5570957,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570957,5570957,GO:0008045,IEA,involved_in,motor neuron axon guidance,30032202,Process
LOC5570957,5570957,GO:0016020,IEA,located_in,membrane,30032202,Component
LOC5570957,5570957,GO:0038007,IEA,involved_in,netrin-activated signaling pathway,30032202,Process
LOC5570959,5570959,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5570959,5570959,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5570959,5570959,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5570959,5570959,GO:0007179,IEA,involved_in,transforming growth factor beta receptor signaling pathway,22301074|30032202,Process
LOC5570959,5570959,GO:0009653,IEA,involved_in,anatomical structure morphogenesis,30032202,Process
LOC5570959,5570959,GO:0030154,IEA,involved_in,cell differentiation,30032202,Process
LOC5570959,5570959,GO:0030509,IEA,involved_in,BMP signaling pathway,30032202,Process
LOC5570959,5570959,GO:0060395,IEA,involved_in,SMAD protein signal transduction,30032202,Process
LOC5570959,5570959,GO:0070411,IEA,enables,I-SMAD binding,30032202,Function
LOC5570959,5570959,GO:0071144,IEA,part_of,heteromeric SMAD protein complex,30032202,Component
LOC5570960,5570960,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5570966,5570966,GO:0000977,IEA,enables,RNA polymerase II transcription regulatory region sequence-specific DNA binding,30032202,Function
LOC5570966,5570966,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",22301074|30032202,Function
LOC5570966,5570966,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570966,5570966,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5570966,5570966,GO:0030182,IEA,involved_in,neuron differentiation,30032202,Process
LOC5570967,5570967,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5570967,5570967,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5570967,5570967,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074|30032202,Function
LOC5570969,5570969,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5570969,5570969,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5570969,5570969,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5570969,5570969,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5570969,5570969,GO:0035556,IEA,involved_in,intracellular signal transduction,30032202,Process
LOC5570969,5570969,GO:0043065,IEA,involved_in,positive regulation of apoptotic process,30032202,Process
LOC5570972,5570972,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570972,5570972,GO:0008239,IEA,enables,dipeptidyl-peptidase activity,30032202,Function
LOC5570972,5570972,GO:0070008,IEA,enables,serine-type exopeptidase activity,22301074,Function
LOC5570973,5570973,GO:0000395,IEA,involved_in,mRNA 5'-splice site recognition,30032202,Process
LOC5570973,5570973,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5570973,5570973,GO:0006396,IEA,involved_in,RNA processing,22301074,Process
LOC5570979,5570979,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570979,5570979,GO:0008239,IEA,enables,dipeptidyl-peptidase activity,30032202,Function
LOC5570979,5570979,GO:0070008,IEA,enables,serine-type exopeptidase activity,22301074,Function
LOC5570980,5570980,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570980,5570980,GO:0008239,IEA,enables,dipeptidyl-peptidase activity,30032202,Function
LOC5570980,5570980,GO:0070008,IEA,enables,serine-type exopeptidase activity,22301074,Function
LOC5570981,5570981,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5570981,5570981,GO:0008239,IEA,enables,dipeptidyl-peptidase activity,30032202,Function
LOC5570981,5570981,GO:0070008,IEA,enables,serine-type exopeptidase activity,22301074,Function
LOC5570982,5570982,GO:0005506,IEA,enables,iron ion binding,22301074|30032202,Function
LOC5570982,5570982,GO:0005737,IEA,located_in,cytoplasm,22301074|30032202,Component
LOC5570982,5570982,GO:0019310,IEA,involved_in,inositol catabolic process,22301074|30032202,Process
LOC5570982,5570982,GO:0050113,IEA,enables,inositol oxygenase activity,22301074|30032202,Function
LOC5570983,5570983,GO:0005730,IEA,located_in,nucleolus,30032202,Component
LOC5570983,5570983,GO:0006364,IEA,involved_in,rRNA processing,30032202,Process
LOC5570983,5570983,GO:0032040,IEA,part_of,small-subunit processome,30032202,Component
LOC5570985,5570985,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5570985,5570985,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",22301074|30032202,Function
LOC5570985,5570985,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,22301074|30032202,Process
LOC5570985,5570985,GO:0046983,IEA,enables,protein dimerization activity,22301074,Function
LOC5570986,5570986,GO:0000266,IEA,involved_in,mitochondrial fission,30032202,Process
LOC5570986,5570986,GO:0005741,IEA,located_in,mitochondrial outer membrane,30032202,Component
LOC5570986,5570986,GO:0090149,IEA,involved_in,mitochondrial membrane fission,30032202,Process
LOC5570988,5570988,GO:0005634,IEA,located_in,nucleus,22301074,Component
LOC5570988,5570988,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5570989,5570989,GO:0000387,IEA,involved_in,spliceosomal snRNP assembly,22301074,Process
LOC5570989,5570989,GO:0000398,IEA,involved_in,"mRNA splicing, via spliceosome",30032202,Process
LOC5570989,5570989,GO:0003723,IEA,enables,RNA binding,22301074|30032202,Function
LOC5570989,5570989,GO:0005682,IEA,part_of,U5 snRNP,30032202,Component
LOC5570989,5570989,GO:0005685,IEA,part_of,U1 snRNP,30032202,Component
LOC5570989,5570989,GO:0005686,IEA,part_of,U2 snRNP,30032202,Component
LOC5570989,5570989,GO:0005687,IEA,part_of,U4 snRNP,30032202,Component
LOC5570989,5570989,GO:0005689,IEA,part_of,U12-type spliceosomal complex,30032202,Component
LOC5570989,5570989,GO:0034719,IEA,part_of,SMN-Sm protein complex,30032202,Component
LOC5570989,5570989,GO:0043186,IEA,located_in,P granule,30032202,Component
LOC5570989,5570989,GO:0071004,IEA,part_of,U2-type prespliceosome,30032202,Component
LOC5570989,5570989,GO:0071011,IEA,part_of,precatalytic spliceosome,30032202,Component
